"Year","Month","Day","Temp.SanDiego","Temp.RapidCity"
2008,2,13,55.9,32.1
2008,2,14,54.3,20.1
2008,2,15,47.8,24
2008,2,16,53,32.3
2008,2,17,53.1,31.7
2008,2,18,52.9,18.9
2008,2,19,55.4,22.3
2008,2,20,55,14
2008,2,21,54.7,20.6
2008,2,22,55.5,29.7
2008,2,23,54.6,34
2008,2,24,55.6,37
2008,2,25,55.1,33.3
2008,2,26,56.6,26.4
2008,2,27,61.1,33.3
2008,2,28,58.3,43.2
2008,2,29,55.2,41.4
2008,3,1,56.3,45.6
2008,3,2,56.6,42.8
2008,3,3,58.7,32.6
2008,3,4,57.1,39.8
2008,3,5,56,25.8
2008,3,6,57.5,22.7
2008,3,7,60.6,13.5
2008,3,8,58.6,36.4
2008,3,9,59.1,36.6
2008,3,10,63.4,50.6
2008,3,11,64.3,48.8
2008,3,12,62.2,48.1
2008,3,13,60.1,39.2
2008,3,14,60.4,32
2008,3,15,56.6,29.8
2008,3,16,52.8,28.4
2008,3,17,54.1,35.4
2008,3,18,56.5,39.8
2008,3,19,56.3,36.2
2008,3,20,55.9,37.9
2008,3,21,57.7,33.7
2008,3,22,60.9,32.9
2008,3,23,66.8,30.7
2008,3,24,67.2,41.5
2008,3,25,59,43.2
2008,3,26,58.3,36.9
2008,3,27,58.5,29.4
2008,3,28,57,30.5
2008,3,29,57.4,41.4
2008,3,30,55.1,31.2
2008,3,31,53.6,27.5
2008,4,1,54.2,25.8
2008,4,2,54.4,35.7
2008,4,3,56.9,39.4
2008,4,4,58.2,44.4
2008,4,5,56.3,44.7
2008,4,6,55.2,33.7
2008,4,7,56.9,29.2
2008,4,8,56.3,35.1
2008,4,9,55,36.2
2008,4,10,55.7,34.5
2008,4,11,60.4,34.4
2008,4,12,69.4,39.4
2008,4,13,74.4,39.7
2008,4,14,70.5,51.2
2008,4,15,59.6,65.5
2008,4,16,58.1,44.2
2008,4,17,62.9,39.4
2008,4,18,64.8,45.6
2008,4,19,57.6,52.3
2008,4,20,56.6,55.9
2008,4,21,57.2,34.8
2008,4,22,57.4,43.6
2008,4,23,58.3,48.2
2008,4,24,58.3,41.4
2008,4,25,61.5,35.1
2008,4,26,69.1,38.1
2008,4,27,76.7,38.1
2008,4,28,77.7,44
2008,4,29,68.1,55.6
2008,4,30,59.4,58.4
2008,5,1,59.5,42.3
2008,5,2,63.8,30.8
2008,5,3,65.3,34.9
2008,5,4,60.6,54.1
2008,5,5,59,53.8
2008,5,6,59.5,59.1
2008,5,7,59.1,51
2008,5,8,60.4,48.5
2008,5,9,60.9,43.7
2008,5,10,59.9,41.3
2008,5,11,62.5,45
2008,5,12,59.9,53
2008,5,13,59.9,48.2
2008,5,14,63,48.9
2008,5,15,65.8,53.5
2008,5,16,67.9,61
2008,5,17,73.6,65.6
2008,5,18,73.8,64.8
2008,5,19,72.6,66.8
2008,5,20,66.1,60.5
2008,5,21,62.3,57.3
2008,5,22,61.6,50.7
2008,5,23,58.8,48.4
2008,5,24,57,55.2
2008,5,25,59.5,58.2
2008,5,26,61.2,49.6
2008,5,27,62.2,40.2
2008,5,28,61.7,46.3
2008,5,29,63,55.6
2008,5,30,64.1,58.8
2008,5,31,62.9,58.9
2008,6,1,63.4,61.7
2008,6,2,62.6,63.8
2008,6,3,62.1,59.8
2008,6,4,61,59.9
2008,6,5,62.3,56.3
2008,6,6,66.5,54.6
2008,6,7,63.9,57.9
2008,6,8,62.5,55.7
2008,6,9,63.1,58.6
2008,6,10,62.5,55.6
2008,6,11,61.2,55.1
2008,6,12,63.7,50.5
2008,6,13,64.7,59.6
2008,6,14,65.5,62.9
2008,6,15,65.6,62.5
2008,6,16,66,57
2008,6,17,66.4,62.4
2008,6,18,67.3,65.1
2008,6,19,67.8,66
2008,6,20,70.8,64.5
2008,6,21,77.4,64.4
2008,6,22,70.9,66.7
2008,6,23,71.6,66.4
2008,6,24,67.8,69.9
2008,6,25,65.5,71.6
2008,6,26,65.5,69.3
2008,6,27,65.5,68.8
2008,6,28,66.8,62.4
2008,6,29,68.5,63.4
2008,6,30,69.8,66.7
2008,7,1,69,73.7
2008,7,2,67.2,67.2
2008,7,3,66.3,62.3
2008,7,4,69.8,67.6
2008,7,5,70.8,75.1
2008,7,6,66.9,73.1
2008,7,7,66.5,71.1
2008,7,8,66.4,66.2
2008,7,9,65.4,67.5
2008,7,10,66.5,76
2008,7,11,69.3,74.1
2008,7,12,70,61.2
2008,7,13,71.8,67.3
2008,7,14,71.5,71.1
2008,7,15,71.5,75.4
2008,7,16,71.3,73.7
2008,7,17,70.2,72.1
2008,7,18,67.7,69.7
2008,7,19,67.3,70.2
2008,7,20,66.4,71.7
2008,7,21,67.8,72.7
2008,7,22,68.4,72.9
2008,7,23,67.7,75.3
2008,7,24,68.7,74
2008,7,25,68.5,68.5
2008,7,26,69.8,75.2
2008,7,27,70.2,76.9
2008,7,28,68.8,76.6
2008,7,29,70,74.9
2008,7,30,68.5,77.6
2008,7,31,68.6,77.7
2008,8,1,70.2,74.7
2008,8,2,68.3,80.5
2008,8,3,69.2,75.5
2008,8,4,73.6,68.1
2008,8,5,71.7,69.5
2008,8,6,72.2,69.7
2008,8,7,74,72.7
2008,8,8,73,75.2
2008,8,9,72.1,73.4
2008,8,10,72.1,73.1
2008,8,11,70.2,67.2
2008,8,12,69,69.1
2008,8,13,68.3,71.2
2008,8,14,70.8,64
2008,8,15,71.9,56.9
2008,8,16,72.4,63.4
2008,8,17,71.9,68.5
2008,8,19,70.6,71.8
2008,8,20,68.9,75.7
2008,8,21,68.1,79.3
2008,8,22,70.5,71.5
2008,8,23,71.5,62.1
2008,8,24,72.1,70.2
2008,8,25,71.5,74.4
2008,8,26,71.5,75
2008,8,27,71.6,64.4
2008,8,28,71.5,66.8
2008,8,29,70.5,68.4
2008,8,30,73.2,74.6
2008,8,31,72.5,80.3
2008,9,1,71.2,65.4
2008,9,2,71.2,52.5
2008,9,3,71.8,51.6
2008,9,4,72.9,56.4
2008,9,5,73.4,53.9
2008,9,6,72.6,53.3
2008,9,7,71.3,48.6
2008,9,8,70.5,51.4
2008,9,9,69.6,56.5
2008,9,10,70.2,66
2008,9,11,68.7,59.1
2008,9,12,68.6,55.7
2008,9,13,69.9,58.6
2008,9,14,70.1,50.8
2008,9,15,69.4,56.9
2008,9,16,69.8,63.8
2008,9,17,69.6,68.6
2008,9,18,70.7,70.6
2008,9,19,71.1,69.7
2008,9,20,68.7,64
2008,9,21,66.2,67.5
2008,9,22,66.8,62.2
2008,9,23,66.3,52.5
2008,9,25,71.8,64.3
2008,9,26,69.8,69
2008,9,27,69,58.5
2008,9,28,67.4,62.9
2008,9,29,69.3,53.7
2008,9,30,73.9,56.4
2008,10,1,78.6,58
2008,10,2,75.5,57.6
2008,10,3,70.1,56.7
2008,10,4,67,62.8
2008,10,5,66.1,59.9
2008,10,6,67.9,54.8
2008,10,7,73.3,51.2
2008,10,8,78.8,54.9
2008,10,9,71,45.3
2008,10,10,67.1,37.8
2008,10,11,64,35.1
2008,10,12,61.3,37.1
2008,10,13,63.8,36.4
2008,10,14,70.6,42.6
2008,10,15,70.5,44.1
2008,10,16,68.9,42.4
2008,10,17,68.9,48.7
2008,10,18,67.3,52.9
2008,10,19,64.4,54.3
2008,10,20,63.3,45.9
2008,10,21,61.5,46.7
2008,10,22,65.5,42.4
2008,10,23,74.3,35.8
2008,10,24,70.6,39.5
2008,10,25,68.2,46.2
2008,10,26,63.6,36.8
2008,10,27,63.8,30.4
2008,10,28,66.2,42
2008,10,29,69.7,49
2008,10,30,65.5,58
2008,10,31,69.6,50
2008,11,1,70,52.6
2008,11,2,67.6,54.2
2008,11,3,63.5,58.2
2008,11,4,62.8,47.4
2008,11,5,60.2,43.6
2008,11,6,63.1,29.6
2008,11,7,66.8,28.8
2008,11,8,67.8,32.4
2008,11,9,64.1,20.3
2008,11,10,60.4,21.2
2008,11,11,60,31.3
2008,11,12,61.6,38.5
2008,11,13,64.2,45.2
2008,11,14,66.9,35.3
2008,11,15,71.1,30.9
2008,11,16,70.3,43.2
2008,11,17,71.5,33.5
2008,11,18,67.9,38.7
2008,11,19,64.5,44.4
2008,11,20,59.4,27.6
2008,11,21,62,25.7
2008,11,22,60.9,36.7
2008,11,23,60.4,36.6
2008,11,24,59.6,29.9
2008,11,25,64.8,37.9
2008,11,26,63.6,34.2
2008,11,27,61.7,34.8
2008,11,28,61.2,29.1
2008,11,29,59.6,32.4
2008,11,30,58.9,36.8
2008,12,1,58.3,31.8
2008,12,2,58.9,37.1
2008,12,3,59.7,21.3
2008,12,4,60.7,15.1
2008,12,5,60.5,16
2008,12,6,61.6,35.4
2008,12,7,63.8,34.5
2008,12,8,60.6,34.3
2008,12,9,60.8,20.2
2008,12,10,59.9,32.5
2008,12,11,59.4,34
2008,12,12,59.6,27
2008,12,13,59.4,26.6
2008,12,14,56.2,-2.4
2008,12,15,53.7,-12.2
2008,12,16,55.1,-8.8
2008,12,17,53.8,4
2008,12,18,54.1,13
2008,12,19,51.2,7.7
2008,12,20,51.3,-0.9
2008,12,21,53.1,-1.6
2008,12,22,53.7,5.8
2008,12,23,55.2,7.1
2008,12,24,52.6,4.1
2008,12,25,56.3,22.2
2008,12,26,54,22.3
2008,12,27,50.1,18.7
2008,12,28,51.1,27.9
2008,12,29,54.7,35.4
2008,12,30,55.9,35.2
2008,12,31,51.2,18.3
2009,1,1,51.9,30.7
2009,1,2,51.6,20.3
2009,1,3,54.2,16.9
2009,1,4,55.1,8
2009,1,5,51.9,13.9
2009,1,6,54.7,28.2
2009,1,7,54.9,26
2009,1,8,55.9,31.5
2009,1,9,55.5,30.9
2009,1,10,56.3,21.4
2009,1,11,61.2,32.4
2009,1,12,64.3,29.5
2009,1,13,64.3,25.8
2009,1,14,63.4,17.1
2009,1,15,63.1,3.5
2009,1,16,61.8,27.7
2009,1,17,62.7,41
2009,1,18,63.1,44.7
2009,1,19,66.9,46.2
2009,1,20,64.7,41.6
2009,1,21,64.1,42
2009,1,22,64.5,39.3
2009,1,23,63,17.7
2009,1,24,61.6,1.2
2009,1,25,58.5,3.9
2009,1,26,55.7,2.7
2009,1,27,52.5,-3.9
2009,1,28,53.8,22.4
2009,1,29,57.5,28.5
2009,1,30,63.1,41.8
2009,1,31,62.2,38.8
2009,2,1,56.2,29.8
2009,2,2,60.4,24.4
2009,2,3,63.9,23.4
2009,2,4,63.3,33.8
2009,2,5,60.4,42.6
2009,2,6,59,44
2009,2,7,56,40.3
2009,2,8,53.8,32.6
2009,2,9,55.7,35.1
2009,2,10,52.7,38.5
2009,2,11,51.4,30.7
2009,2,12,54.4,28.4
2009,2,13,52.8,22.6
2009,2,14,53.4,19.7
2009,2,15,52.2,24.3
2009,2,16,54.8,26.6
2009,2,17,54.1,30.7
2009,2,18,54.1,22.2
2009,2,19,56.9,27
2009,2,20,58.1,30.1
2009,2,21,58.7,18.7
2009,2,22,64.3,22.7
2009,2,23,63.8,29.6
2009,2,24,60,39.8
2009,2,25,58.3,38.4
2009,2,26,56.5,17
2009,2,27,58.1,5.8
2009,2,28,61.2,7.3
2009,3,1,65.1,10.4
2009,3,2,65.6,28.1
2009,3,3,63.6,36.4
2009,3,4,58.4,43.2
2009,3,5,58.4,40.3
2009,3,6,55.4,26.9
2009,3,7,56.8,24.7
2009,3,8,57.1,31.4
2009,3,9,57.9,20
2009,3,10,56,1.9
2009,3,11,55.5,-1.3
2009,3,12,56.9,9.5
2009,3,13,56,25.3
2009,3,14,57,39.8
2009,3,15,57.2,43.6
2009,3,16,56.8,46.8
2009,3,17,60.3,43.7
2009,3,18,61.2,43
2009,3,19,57.6,41
2009,3,20,56.3,50.6
2009,3,21,58.4,51.9
2009,3,22,59,60.4
2009,3,23,55.9,41.8
2009,3,24,58.8,24
2009,3,25,62.6,31.7
2009,3,26,60.7,24.6
2009,3,27,60.7,21.9
2009,3,28,64.4,32
2009,3,29,60.9,35.9
2009,3,30,59.3,31
2009,3,31,60.1,23.4
2009,4,1,60.4,21.1
2009,4,2,61.3,28.4
2009,4,3,59.8,31.4
2009,4,4,59.5,26.3
2009,4,5,63.6,24.1
2009,4,6,67.4,20.3
2009,4,7,63,29.9
2009,4,8,61.9,34.6
2009,4,10,60.2,32.2
2009,4,11,58.9,40.1
2009,4,12,59.2,43
2009,4,13,61.9,48.4
2009,4,14,62.5,51.5
2009,4,15,57.4,53.3
2009,4,16,56.9,40.4
2009,4,17,59.6,40.4
2009,4,18,64.4,43.6
2009,4,19,71.2,47.5
2009,4,20,77.5,49.3
2009,4,21,74.4,55.3
2009,4,22,64.2,61
2009,4,23,61.7,65
2009,4,24,62.2,41.8
2009,4,25,60.9,34.4
2009,4,26,59.1,34.2
2009,4,27,59.9,36.2
2009,4,28,60,39.3
2009,4,29,60.6,52.7
2009,4,30,61.5,44.5
2009,5,1,63.8,42.1
2009,5,2,65.8,43.9
2009,5,3,63.9,49.7
2009,5,4,64.9,52.4
2009,5,5,65.7,51.5
2009,5,6,66.1,56.9
2009,5,7,67.3,53.6
2009,5,8,63.8,49.2
2009,5,9,60.5,44.3
2009,5,10,61.5,45.7
2009,5,11,62.4,51.9
2009,5,12,62.4,60.7
2009,5,13,62,48.7
2009,5,14,62.6,47.7
2009,5,15,62.3,52.4
2009,5,16,62.7,44.8
2009,5,17,63,55.2
2009,5,18,63.3,66.7
2009,5,19,64.6,66
2009,5,20,65.5,70.6
2009,5,21,62.4,54.7
2009,5,22,63.1,55.7
2009,5,23,62.5,54.5
2009,5,24,61.9,57.3
2009,5,25,62.1,60.9
2009,5,26,62.2,54.4
2009,5,27,63.1,53.5
2009,5,28,62.6,64.5
2009,5,29,61.4,64
2009,5,30,61.9,65
2009,5,31,62.2,69.8
2009,6,1,62.9,60.8
2009,6,2,63.4,52.5
2009,6,3,64.2,47.2
2009,6,4,64.5,51.2
2009,6,5,64.4,56.3
2009,6,6,64.7,45.4
2009,6,7,65.5,45
2009,6,8,65.1,46.4
2009,6,9,64.9,50.8
2009,6,10,64.1,49.8
2009,6,11,64.3,49.7
2009,6,12,64.2,54.5
2009,6,13,64.6,57.8
2009,6,14,65.1,62.1
2009,6,15,66.1,63.6
2009,6,16,67.1,62.6
2009,6,17,67.2,63.2
2009,6,18,66.1,63.1
2009,6,19,65.3,64.8
2009,6,20,64.3,64
2009,6,21,65.9,70.2
2009,6,22,64.5,69.5
2009,6,23,63.9,68.1
2009,6,24,65,70.2
2009,6,25,65.9,72.7
2009,6,26,66.3,74.1
2009,6,27,66.2,63.6
2009,6,28,68.2,66.1
2009,6,29,67.2,70.3
2009,6,30,67.7,67.3
2009,7,1,67.1,68.6
2009,7,2,66.8,70.8
2009,7,3,66.2,64.1
2009,7,4,66.9,64
2009,7,5,67.3,65.2
2009,7,6,66,69.7
2009,7,7,64.8,71.8
2009,7,8,66.5,67.4
2009,7,9,66.7,69.2
2009,7,10,68.2,67.9
2009,7,11,70.6,67.2
2009,7,12,72.7,73.3
2009,7,13,71.9,73
2009,7,14,70.4,69.6
2009,7,15,69.3,65.1
2009,7,16,70.3,65.2
2009,7,17,72.7,63.5
2009,7,18,71.7,65.7
2009,7,19,72,71.2
2009,7,20,73.2,73.1
2009,7,21,73.4,64.8
2009,7,22,72.5,69.5
2009,7,23,70,73.3
2009,7,24,69,74.1
2009,7,25,71.2,71.3
2009,7,26,71.5,75.2
2009,7,27,72,72.2
2009,7,28,70.9,66.2
2009,7,29,68.2,61.3
2009,7,30,67.7,59.1
2009,7,31,69.5,61.2
2009,8,1,69.8,62.1
2009,8,2,71.7,76.9
2009,8,3,72.7,74.3
2009,8,4,75,68
2009,8,5,73.9,67.7
2009,8,6,72.3,70.7
2009,8,7,69.6,73
2009,8,8,69.6,67.8
2009,8,9,69,60
2009,8,10,68.7,65
2009,8,11,69.9,72
2009,8,12,68.6,74.9
2009,8,13,67,75.5
2009,8,14,67.3,71.7
2009,8,15,67.1,65.3
2009,8,16,67.7,58
2009,8,17,67.6,61.2
2009,8,18,68,62.7
2009,8,19,68.2,64.6
2009,8,20,69.1,60.4
2009,8,21,68.3,60.8
2009,8,22,70.5,66.1
2009,8,23,68.8,77.1
2009,8,24,70.5,78.4
2009,8,25,72.3,68.2
2009,8,26,75.2,68.3
2009,8,27,79.5,70.9
2009,8,28,80,69.1
2009,8,29,77.9,60.6
2009,8,30,76.6,62.3
2009,8,31,72.7,65.5
2009,9,1,74.1,67.7
2009,9,2,76.8,69.9
2009,9,3,78.3,63.7
2009,9,4,76.9,64.3
2009,9,5,74.6,70.3
2009,9,6,71.4,70.8
2009,9,7,70.1,72.2
2009,9,8,68.8,65.1
2009,9,9,70.2,59
2009,9,10,72.6,68.9
2009,9,11,73,67.2
2009,9,12,71.2,54.1
2009,9,13,68.2,57.1
2009,9,14,68.3,70.1
2009,9,15,68.5,70.8
2009,9,16,68.3,68.4
2009,9,17,69.4,65.3
2009,9,18,71.7,66.6
2009,9,19,70.5,67.9
2009,9,20,70.3,64.4
2009,9,21,69.6,53.2
2009,9,22,70,53.2
2009,9,23,70.5,54.8
2009,9,24,75.8,55.8
2009,9,25,69.2,54.1
2009,9,26,70.6,60
2009,9,27,69.9,58.6
2009,9,28,68.4,48.5
2009,9,29,67.8,51.7
2009,9,30,67.2,61.8
2009,10,1,69.6,45.5
2009,10,2,68.3,46.7
2009,10,3,67.6,37.8
2009,10,4,64.7,40
2009,10,5,62,38.7
2009,10,6,62.2,39.3
2009,10,7,63.2,41.3
2009,10,8,64.6,34.6
2009,10,9,64.4,29.2
2009,10,10,64.6,19.7
2009,10,11,63.9,21.9
2009,10,12,63.7,25.3
2009,10,13,65.4,30.9
2009,10,14,68.3,38.1
2009,10,15,68.2,39.1
2009,10,16,68.1,43.7
2009,10,17,67.2,41.8
2009,10,18,63.3,57.7
2009,10,19,65.8,48.8
2009,10,20,66,40.1
2009,10,21,65.7,37.5
2009,10,22,65.3,38.1
2009,10,23,66.4,42.4
2009,10,24,65.8,46.5
2009,10,25,65.9,41.2
2009,10,26,68.2,37.5
2009,10,27,68.3,45.1
2009,10,28,63.2,37
2009,10,29,59.2,31.3
2009,10,30,61,32
2009,10,31,62.2,49.6
2009,11,1,64,49.8
2009,11,2,64.9,43.8
2009,11,3,61.1,42.4
2009,11,4,58.8,38.8
2009,11,5,62.2,43.9
2009,11,6,63.2,55.2
2009,11,7,61.8,48
2009,11,8,61.4,45.1
2009,11,9,60.7,39.4
2009,11,10,64.5,41.1
2009,11,11,66.9,43.7
2009,11,12,63.1,48.7
2009,11,13,62.8,36.4
2009,11,14,60.5,30.7
2009,11,15,60.1,32
2009,11,16,60.5,28.5
2009,11,17,60.1,39.4
2009,11,18,59.5,45.3
2009,11,19,58.7,43.3
2009,11,20,58.3,34.8
2009,11,21,58.7,44.5
2009,11,22,59.1,40.9
2009,11,23,59.4,35.3
2009,11,24,61.4,33.4
2009,11,25,62.1,35.2
2009,11,26,63.3,36.4
2009,11,27,60.6,47.2
2009,11,28,58.4,38.5
2009,11,29,53.8,31.5
2009,11,30,58.8,37.8
2009,12,1,58.6,35.6
2009,12,2,58.8,23.4
2009,12,3,58.9,14.8
2009,12,4,56.9,12.5
2009,12,5,56.2,23.1
2009,12,6,57.2,11.4
2009,12,7,56.6,5.6
2009,12,8,53.4,5.8
2009,12,9,51.9,-2.6
2009,12,10,52.3,6
2009,12,11,55,10
2009,12,12,59.2,19.6
2009,12,13,60,5.3
2009,12,14,56,-1.5
2009,12,15,55.5,-1.2
2009,12,16,57.5,21.6
2009,12,17,57.4,33.2
2009,12,18,59.5,34.7
2009,12,19,61.9,25.9
2009,12,20,61.3,33.6
2009,12,21,59,28.8
2009,12,22,57.8,24.2
2009,12,23,52.8,20.8
2009,12,24,52.8,6.2
2009,12,25,52.4,5.7
2009,12,26,52.7,15.8
2009,12,27,53,23.8
2009,12,28,56.2,17.3
2009,12,29,57.4,13.3
2009,12,30,55.2,21.9
2009,12,31,56.7,14
2010,1,1,56.5,5.4
2010,1,2,59.9,6.1
2010,1,3,60,14.7
2010,1,4,59.7,15.9
2010,1,5,59.7,16.6
2010,1,6,57.7,9.5
2010,1,7,57.1,-3.1
2010,1,8,59.1,-9.7
2010,1,9,62.7,3.2
2010,1,10,63.1,33.4
2010,1,11,61.3,31.6
2010,1,12,59.1,30.4
2010,1,13,57.8,39.4
2010,1,14,57.9,35.9
2010,1,15,58.4,35.3
2010,1,16,59.7,36.4
2010,1,17,58,34
2010,1,18,58.9,28
2010,1,19,55.8,30.8
2010,1,20,56.3,31.6
2010,1,21,56.9,26.7
2010,1,22,55.7,32.5
2010,1,23,51.3,30.4
2010,1,24,52.6,23.2
2010,1,25,53.8,20.7
2010,1,26,55.6,15.2
2010,1,27,57.5,17.8
2010,1,28,56.8,11.9
2010,1,29,57.1,19.5
2010,1,30,56.2,20.1
2010,1,31,55.5,17.4
2010,2,1,56.1,13.7
2010,2,2,57.3,16.2
2010,2,3,57.9,25.5
2010,2,4,57.4,22.4
2010,2,5,58.6,18.1
2010,2,6,58.3,22
2010,2,7,57.3,25.4
2010,2,8,54.8,7.4
2010,2,9,56.1,2.7
2010,2,10,51.9,9.1
2010,2,11,54,23.6
2010,2,12,56.6,23
2010,2,13,57.7,29
2010,2,14,60.8,12.8
2010,2,15,63.5,13.6
2010,2,16,63.4,13.6
2010,2,17,62,25.9
2010,2,18,58.7,27.3
2010,2,19,58.6,24.3
2010,2,20,57.8,24.1
2010,2,21,58.2,17.5
2010,2,22,58.5,18.1
2010,2,23,56.1,19.5
2010,2,24,56.9,18.9
2010,2,25,57.9,32.8
2010,2,26,59.1,34.7
2010,2,27,58.1,31.6
2010,2,28,55.1,27.4
2010,3,1,57.1,27.9
2010,3,2,58.3,34.4
2010,3,3,57.9,30.8
2010,3,4,57.3,34.4
2010,3,5,54.5,30
2010,3,6,56.3,30.4
2010,3,7,52.4,34.3
2010,3,8,57.3,36.5
2010,3,9,55.8,37.4
2010,3,10,55.1,28.2
2010,3,11,54.8,31.1
2010,3,12,57.4,36.3
2010,3,13,57,34.6
2010,3,14,55.8,33.9
2010,3,15,60.4,37.6
2010,3,16,67.8,36.4
2010,3,17,69,43.3
2010,3,18,63.2,44.5
2010,3,19,61.4,30.6
2010,3,20,61.8,27.6
2010,3,21,60.8,38.5
2010,3,22,60.5,49.4
2010,3,23,60.7,35.2
2010,3,24,60.7,34.3
2010,3,25,60.3,39.8
2010,3,26,60.3,44.8
2010,3,27,62.5,41.6
2010,3,28,68.2,45.3
2010,3,29,66.5,54.8
2010,3,30,61.1,60
2010,3,31,60.2,51.4
2010,4,1,54.9,45.6
2010,4,2,55.8,36.1
2010,4,3,58.2,36.7
2010,4,4,58.1,36.8
2010,4,5,59.1,39.2
2010,4,6,58.2,39
2010,4,7,63.4,40.5
2010,4,8,67,41.6
2010,4,9,62.2,44.7
2010,4,10,59,40.4
2010,4,11,59.9,50.2
2010,4,12,60.1,55.8
2010,4,13,59,59.1
2010,4,14,58.2,52.2
2010,4,15,59.6,50.2
2010,4,16,61,42.3
2010,4,17,60.5,43.5
2010,4,18,61.9,51.8
2010,4,19,62.7,52.3
2010,4,20,62.3,51.9
2010,4,21,57.5,49.1
2010,4,22,55.9,51.1
2010,4,23,55.5,51.7
2010,4,24,60.4,46.3
2010,4,25,59.6,41.8
2010,4,26,58.7,38.9
2010,4,27,57.4,33.3
2010,4,28,61,57.2
2010,4,29,59.4,50.5
2010,4,30,59,43.5
2010,5,1,60.2,45.3
2010,5,2,60.7,43.1
2010,5,3,62.9,45.5
2010,5,4,63.4,50.1
2010,5,5,61.5,46
2010,5,6,61.8,39.2
2010,5,7,63.2,38.4
2010,5,8,65.5,37.2
2010,5,9,61.8,47.4
2010,5,10,60.6,47.7
2010,5,11,59.7,40.5
2010,5,12,59.3,36.9
2010,5,13,62.3,35.5
2010,5,14,60.8,49.1
2010,5,15,61.1,51.9
2010,5,16,60.4,52.9
2010,5,17,59.7,55.2
2010,5,18,61.7,59.3
2010,5,19,63.1,57.4
2010,5,20,62.3,54.1
2010,5,21,62.9,56.6
2010,5,22,60.8,59
2010,5,23,58.4,57
2010,5,24,58.4,56.6
2010,5,25,60.1,54.2
2010,5,26,62,57.4
2010,5,27,61.8,62.6
2010,5,28,62.6,74.1
2010,5,29,62.9,66.4
2010,5,30,63.2,55.5
2010,5,31,63.1,59.3
2010,6,1,62.3,59.6
2010,6,2,62.8,57.6
2010,6,3,63.8,59.9
2010,6,4,62,59.7
2010,6,5,63.9,64.5
2010,6,6,64.7,59
2010,6,7,64.1,58
2010,6,8,63,62.3
2010,6,9,61.3,58.7
2010,6,10,62.8,65
2010,6,11,61.3,60.5
2010,6,12,61.9,54
2010,6,13,63.1,51.9
2010,6,14,65.3,52.3
2010,6,15,63.9,55.5
2010,6,16,60.6,65.1
2010,6,17,61.6,66.2
2010,6,18,62.5,60.8
2010,6,19,63.2,61.3
2010,6,20,64,68.2
2010,6,21,62.6,64.9
2010,6,22,61.9,67.2
2010,6,23,64.5,63.8
2010,6,24,61.9,61.9
2010,6,25,63.4,73.8
2010,6,26,63,70.3
2010,6,27,63,68.2
2010,6,28,61.5,68.8
2010,6,29,62.1,70.2
2010,6,30,64.6,76.8
2010,7,1,64.5,75.4
2010,7,2,63.1,78
2010,7,3,62.1,72.6
2010,7,4,61.9,62.9
2010,7,5,62.3,62.6
2010,7,6,62.6,59.7
2010,7,7,62,59.6
2010,7,8,62.7,64.7
2010,7,9,62.6,69
2010,7,10,62.7,71.2
2010,7,11,63.7,65.8
2010,7,12,65.3,64.1
2010,7,13,66.9,73.7
2010,7,14,69.6,72.7
2010,7,15,71.4,68.1
2010,7,16,72.3,76
2010,7,17,70.8,78.5
2010,7,18,66.3,71.8
2010,7,19,65.4,70.8
2010,7,20,64.7,66.7
2010,7,21,64.3,68.8
2010,7,22,63.4,67.8
2010,7,23,65.1,68.4
2010,7,24,65.9,66.2
2010,7,25,65.1,71.7
2010,7,26,64.3,79
2010,7,27,64.7,79.3
2010,7,28,64.3,68
2010,7,29,64.4,68.2
2010,7,30,64.1,75.3
2010,7,31,63.9,78.3
2010,8,1,64.9,78.1
2010,8,2,66,76
2010,8,3,66.5,68.3
2010,8,4,65.9,70
2010,8,5,65.4,69.8
2010,8,6,64.5,73.2
2010,8,7,64.1,77
2010,8,8,64.1,74.8
2010,8,9,63.4,71.6
2010,8,10,67,75.6
2010,8,11,66,76.7
2010,8,12,65.5,79.6
2010,8,13,65.9,72.7
2010,8,14,64.1,65
2010,8,15,63.5,64.1
2010,8,16,64.7,64.4
2010,8,17,69.2,66.6
2010,8,18,73.5,72.6
2010,8,19,74.3,74.1
2010,8,20,70.6,75.2
2010,8,21,68.8,78.2
2010,8,22,69.9,83.1
2010,8,23,70.9,76.3
2010,8,24,72.8,63.3
2010,8,25,72.8,64.7
2010,8,26,71.6,71
2010,8,27,67.5,76.9
2010,8,28,63.1,73.4
2010,8,29,63.9,74
2010,8,30,65.3,71.8
2010,8,31,65.6,61.2
2010,9,1,67,62.9
2010,9,2,64.3,61
2010,9,3,66,57.5
2010,9,4,67.2,62.2
2010,9,5,66.2,68.2
2010,9,6,62.4,60.1
2010,9,7,64.2,54.3
2010,9,8,65.6,62.2
2010,9,9,65.8,74.1
2010,9,10,65.1,61.1
2010,9,11,65.1,58.5
2010,9,12,64.9,63.1
2010,9,13,66.7,63.3
2010,9,14,68.8,64.5
2010,9,15,67.3,60.9
2010,9,16,65.7,59.5
2010,9,17,64.6,58.6
2010,9,18,66.2,39.6
2010,9,19,66.5,46.3
2010,9,20,66.5,57.2
2010,9,21,63.9,58.6
2010,9,22,65.3,60.9
2010,9,23,66.7,53
2010,9,24,68.3,52.6
2010,9,25,72.3,60
2010,9,26,76.7,61
